station_code,measure_date,HS,TA_30MIN_MEAN,DW_30MIN_MEAN,rre024i0
JUL2,2015-04-03 12:00:00+00:00,181.0,-2.6,32.0,0
JUL2,2015-04-04 12:00:00+00:00,183.0,-3.0,124.0,6
JUL2,2015-04-05 12:00:00+00:00,187.0,-9.8,325.0,0
JUL2,2015-04-06 12:00:00+00:00,190.0,-11.0,341.0,0
JUL2,2015-04-07 12:00:00+00:00,191.0,-8.1,73.0,2
JUL2,2015-04-08 12:00:00+00:00,188.0,-1.5,310.0,0
JUL2,2015-04-09 12:00:00+00:00,182.0,5.8,18.0,0
JUL2,2015-04-10 12:00:00+00:00,179.0,4.3,193.0,0
JUL2,2015-04-11 12:00:00+00:00,174.0,3.8,24.0,0
JUL2,2015-04-12 12:00:00+00:00,171.0,5.4,19.0,0
JUL2,2015-04-13 12:00:00+00:00,170.0,5.6,262.0,0
JUL2,2015-04-14 12:00:00+00:00,169.0,0.9,331.0,0
JUL2,2015-04-15 12:00:00+00:00,166.0,6.1,17.0,0
JUL2,2015-04-16 12:00:00+00:00,164.0,5.2,203.0,0
JUL2,2015-04-17 12:00:00+00:00,163.0,0.2,210.0,0
JUL2,2015-04-18 12:00:00+00:00,163.0,-1.2,9.0,0
JUL2,2015-04-19 12:00:00+00:00,159.0,-0.1,102.0,0
JUL2,2015-04-20 12:00:00+00:00,159.0,1.6,324.0,0
JUL2,2015-04-21 12:00:00+00:00,157.0,4.2,291.0,0
JUL2,2015-04-22 12:00:00+00:00,154.0,5.5,29.0,0
JUL2,2015-04-23 12:00:00+00:00,150.0,4.1,219.0,0
JUL2,2015-04-24 12:00:00+00:00,147.0,3.5,351.0,0
JUL2,2015-04-25 12:00:00+00:00,144.0,2.0,102.0,0
JUL2,2015-04-26 12:00:00+00:00,142.0,1.9,218.0,0
JUL2,2015-04-27 12:00:00+00:00,139.0,3.2,149.0,2
JUL2,2015-04-28 12:00:00+00:00,138.0,-2.3,334.0,0
JUL2,2015-04-29 12:00:00+00:00,141.0,0.8,206.0,0
JUL2,2015-04-30 12:00:00+00:00,146.0,0.9,316.0,6
JUL2,2015-05-01 12:00:00+00:00,142.0,1.0,230.0,0
JUL2,2015-05-02 12:00:00+00:00,139.0,4.5,15.0,0
JUL2,2015-05-03 12:00:00+00:00,136.0,4.7,255.0,0
JUL2,2015-05-04 12:00:00+00:00,132.0,5.0,235.0,0
JUL2,2015-05-05 12:00:00+00:00,125.0,9.8,207.0,0
JUL2,2015-05-06 12:00:00+00:00,125.0,-1.1,64.0,0
JUL2,2015-05-07 12:00:00+00:00,119.0,6.4,186.0,10
JUL2,2015-05-08 12:00:00+00:00,116.0,5.7,197.0,0
JUL2,2015-05-09 12:00:00+00:00,115.0,4.7,22.0,34
JUL2,2015-05-10 12:00:00+00:00,111.0,5.4,12.0,0
JUL2,2015-05-11 12:00:00+00:00,106.0,10.1,44.0,0
JUL2,2015-05-12 12:00:00+00:00,102.0,10.2,184.0,0
JUL2,2015-05-13 12:00:00+00:00,97.0,11.1,166.0,0
JUL2,2015-05-14 12:00:00+00:00,91.0,10.4,338.0,2
JUL2,2015-05-15 12:00:00+00:00,99.0,0.4,188.0,132
JUL2,2015-05-16 12:00:00+00:00,97.0,4.8,49.0,30
JUL2,2015-05-17 12:00:00+00:00,89.0,6.6,39.0,2
JUL2,2015-05-18 12:00:00+00:00,86.0,6.7,206.0,0
JUL2,2015-05-19 12:00:00+00:00,80.0,6.3,200.0,46
JUL2,2015-05-20 12:00:00+00:00,121.0,-0.7,,16
JUL2,2015-05-21 12:00:00+00:00,130.0,-3.8,337.0,4
JUL2,2015-05-22 12:00:00+00:00,126.0,-2.3,325.0,2
JUL2,2015-05-23 12:00:00+00:00,122.0,-1.7,324.0,0
JUL2,2015-05-24 12:00:00+00:00,119.0,1.6,350.0,24
JUL2,2015-05-25 12:00:00+00:00,111.0,1.4,325.0,0
JUL2,2015-05-26 12:00:00+00:00,107.0,0.1,336.0,2
JUL2,2015-05-27 12:00:00+00:00,103.0,-2.0,314.0,0
JUL2,2015-05-28 12:00:00+00:00,100.0,7.4,52.0,0
JUL2,2015-05-29 12:00:00+00:00,95.0,6.3,204.0,0
JUL2,2015-05-30 12:00:00+00:00,90.0,6.5,207.0,0
JUL2,2015-05-31 12:00:00+00:00,87.0,4.8,151.0,0
JUL2,2015-06-01 12:00:00+00:00,81.0,7.8,199.0,0
JUL2,2015-06-02 12:00:00+00:00,74.0,9.5,205.0,0
JUL2,2015-06-03 12:00:00+00:00,66.0,13.4,195.0,0
JUL2,2015-06-04 12:00:00+00:00,57.0,13.5,186.0,0
JUL2,2015-06-05 12:00:00+00:00,46.0,13.9,27.0,0
JUL2,2015-06-06 12:00:00+00:00,34.0,14.5,331.0,0
JUL2,2015-06-07 12:00:00+00:00,25.0,15.0,337.0,198
JUL2,2015-06-08 12:00:00+00:00,18.0,10.6,18.0,66
JUL2,2015-06-09 12:00:00+00:00,12.0,8.1,216.0,10
JUL2,2015-06-10 12:00:00+00:00,9.0,9.5,205.0,26
JUL2,2015-06-11 12:00:00+00:00,10.0,11.5,201.0,0
JUL2,2015-06-12 12:00:00+00:00,9.0,9.5,178.0,0
JUL2,2015-06-13 12:00:00+00:00,10.0,9.4,216.0,42
JUL2,2015-06-14 12:00:00+00:00,10.0,10.2,119.0,18
JUL2,2015-06-15 12:00:00+00:00,10.0,5.4,170.0,54
JUL2,2015-06-16 12:00:00+00:00,11.0,5.7,338.0,30
JUL2,2015-06-17 12:00:00+00:00,10.0,4.1,320.0,2
JUL2,2015-06-18 12:00:00+00:00,10.0,8.0,48.0,0
JUL2,2015-06-19 12:00:00+00:00,10.0,5.6,77.0,18
JUL2,2015-06-20 12:00:00+00:00,10.0,1.9,106.0,0
JUL2,2015-06-21 12:00:00+00:00,11.0,2.9,164.0,0
JUL2,2015-06-22 12:00:00+00:00,10.0,7.6,197.0,0
JUL2,2015-06-23 12:00:00+00:00,10.0,4.5,2.0,22
JUL2,2015-06-24 12:00:00+00:00,10.0,5.6,323.0,0
JUL2,2015-06-25 12:00:00+00:00,9.0,9.5,9.0,0
JUL2,2015-06-26 12:00:00+00:00,10.0,10.2,326.0,0
JUL2,2015-06-27 12:00:00+00:00,9.0,11.1,54.0,0
JUL2,2015-06-28 12:00:00+00:00,10.0,9.9,317.0,0
JUL2,2015-06-29 12:00:00+00:00,10.0,12.7,49.0,0
JUL2,2015-06-30 12:00:00+00:00,9.0,14.7,345.0,0
JUL2,2015-07-01 12:00:00+00:00,10.0,17.4,196.0,0
JUL2,2015-07-02 12:00:00+00:00,10.0,17.8,360.0,0
JUL2,2015-07-03 12:00:00+00:00,9.0,19.2,46.0,0
JUL2,2015-07-04 12:00:00+00:00,10.0,19.0,24.0,0
JUL2,2015-07-05 12:00:00+00:00,10.0,19.8,200.0,0
JUL2,2015-07-06 12:00:00+00:00,10.0,18.3,209.0,0
JUL2,2015-07-07 12:00:00+00:00,10.0,18.6,200.0,0
JUL2,2015-07-08 12:00:00+00:00,10.0,11.7,314.0,42
JUL2,2015-07-09 12:00:00+00:00,10.0,9.6,34.0,8
JUL2,2015-07-10 12:00:00+00:00,10.0,13.4,193.0,0
JUL2,2015-07-11 12:00:00+00:00,10.0,15.3,43.0,0
JUL2,2015-07-12 12:00:00+00:00,11.0,15.2,187.0,0
JUL2,2015-07-13 12:00:00+00:00,10.0,11.9,299.0,0
JUL2,2015-07-14 12:00:00+00:00,10.0,15.3,92.0,0
JUL2,2015-07-15 12:00:00+00:00,11.0,17.0,206.0,0
JUL2,2015-07-16 12:00:00+00:00,10.0,16.6,194.0,0
JUL2,2015-07-17 12:00:00+00:00,11.0,16.6,207.0,0
JUL2,2015-07-18 12:00:00+00:00,10.0,17.2,199.0,36
JUL2,2015-07-19 12:00:00+00:00,10.0,16.6,199.0,0
JUL2,2015-07-20 12:00:00+00:00,10.0,15.7,198.0,2
JUL2,2015-07-21 12:00:00+00:00,10.0,17.9,199.0,0
JUL2,2015-07-22 12:00:00+00:00,10.0,17.6,202.0,0
JUL2,2015-07-23 12:00:00+00:00,10.0,16.8,199.0,4
JUL2,2015-07-24 12:00:00+00:00,11.0,15.6,204.0,0
JUL2,2015-07-25 12:00:00+00:00,11.0,13.1,199.0,132
JUL2,2015-07-26 12:00:00+00:00,10.0,11.6,203.0,12
JUL2,2015-07-27 12:00:00+00:00,10.0,11.4,174.0,8
JUL2,2015-07-28 12:00:00+00:00,10.0,12.7,202.0,
JUL2,2015-07-29 12:00:00+00:00,9.0,13.2,197.0,0
JUL2,2015-07-30 12:00:00+00:00,10.0,7.2,198.0,74
JUL2,2015-07-31 12:00:00+00:00,10.0,10.7,200.0,26
JUL2,2015-08-01 12:00:00+00:00,10.0,8.9,211.0,2
JUL2,2015-08-02 12:00:00+00:00,11.0,9.2,188.0,50
JUL2,2015-08-03 12:00:00+00:00,10.0,15.6,249.0,0
JUL2,2015-08-04 12:00:00+00:00,9.0,16.2,203.0,0
JUL2,2015-08-05 12:00:00+00:00,10.0,15.1,203.0,6
JUL2,2015-08-06 12:00:00+00:00,9.0,18.0,193.0,0
JUL2,2015-08-07 12:00:00+00:00,10.0,18.6,199.0,0
JUL2,2015-08-08 12:00:00+00:00,9.0,18.0,19.0,0
JUL2,2015-08-09 12:00:00+00:00,11.0,15.7,206.0,0
JUL2,2015-08-10 12:00:00+00:00,9.0,14.0,206.0,62
JUL2,2015-08-11 12:00:00+00:00,10.0,14.9,182.0,50
JUL2,2015-08-12 12:00:00+00:00,10.0,15.2,344.0,14
JUL2,2015-08-13 12:00:00+00:00,11.0,14.8,198.0,0
JUL2,2015-08-14 12:00:00+00:00,10.0,10.4,166.0,46
JUL2,2015-08-15 12:00:00+00:00,11.0,7.8,191.0,130
JUL2,2015-08-16 12:00:00+00:00,11.0,5.6,160.0,116
JUL2,2015-08-17 12:00:00+00:00,11.0,5.5,207.0,90
JUL2,2015-08-18 12:00:00+00:00,11.0,8.4,199.0,74
JUL2,2015-08-19 12:00:00+00:00,11.0,3.8,319.0,164
JUL2,2015-08-20 12:00:00+00:00,10.0,6.6,316.0,24
JUL2,2015-08-21 12:00:00+00:00,10.0,7.4,36.0,0
JUL2,2015-08-22 12:00:00+00:00,10.0,10.9,213.0,0
JUL2,2015-08-23 12:00:00+00:00,11.0,6.8,200.0,2
JUL2,2015-08-24 12:00:00+00:00,11.0,8.5,169.0,52
JUL2,2015-08-25 12:00:00+00:00,11.0,6.3,198.0,224
JUL2,2015-08-26 12:00:00+00:00,10.0,12.4,206.0,0
JUL2,2015-08-27 12:00:00+00:00,10.0,12.9,212.0,0
JUL2,2015-08-28 12:00:00+00:00,10.0,16.2,176.0,0
JUL2,2015-08-29 12:00:00+00:00,10.0,17.6,205.0,0
JUL2,2015-08-30 12:00:00+00:00,10.0,16.3,200.0,0
JUL2,2015-08-31 12:00:00+00:00,10.0,13.4,201.0,0
JUL2,2015-09-01 12:00:00+00:00,10.0,11.8,166.0,0
JUL2,2015-09-02 12:00:00+00:00,10.0,7.3,83.0,206
JUL2,2015-09-03 12:00:00+00:00,11.0,7.9,207.0,180
JUL2,2015-09-04 12:00:00+00:00,10.0,7.8,195.0,208
JUL2,2015-09-05 12:00:00+00:00,11.0,0.7,334.0,144
JUL2,2015-09-06 12:00:00+00:00,9.0,1.8,309.0,2
JUL2,2015-09-07 12:00:00+00:00,9.0,4.0,137.0,0
JUL2,2015-09-08 12:00:00+00:00,10.0,5.9,199.0,0
JUL2,2015-09-09 12:00:00+00:00,10.0,6.5,317.0,0
JUL2,2015-09-10 12:00:00+00:00,10.0,5.5,201.0,0
JUL2,2015-09-11 12:00:00+00:00,10.0,3.6,203.0,102
JUL2,2015-09-12 12:00:00+00:00,10.0,6.8,203.0,38
JUL2,2015-09-13 12:00:00+00:00,10.0,6.3,173.0,52
JUL2,2015-09-14 12:00:00+00:00,10.0,7.6,187.0,330
JUL2,2015-09-15 12:00:00+00:00,10.0,7.0,193.0,24
JUL2,2015-09-16 12:00:00+00:00,10.0,9.4,180.0,38
JUL2,2015-09-17 12:00:00+00:00,9.0,10.8,185.0,36
JUL2,2015-09-18 12:00:00+00:00,10.0,7.7,199.0,202
JUL2,2015-09-19 12:00:00+00:00,11.0,3.9,123.0,2
JUL2,2015-09-20 12:00:00+00:00,10.0,2.8,70.0,52
JUL2,2015-09-21 12:00:00+00:00,10.0,9.4,189.0,10
JUL2,2015-09-22 12:00:00+00:00,11.0,4.1,217.0,0
JUL2,2015-09-23 12:00:00+00:00,32.0,-0.7,,40
JUL2,2015-09-24 12:00:00+00:00,25.0,-1.3,321.0,10
JUL2,2015-09-25 12:00:00+00:00,16.0,1.9,30.0,48
JUL2,2015-09-26 12:00:00+00:00,7.0,7.3,128.0,64
JUL2,2015-09-27 12:00:00+00:00,9.0,5.3,160.0,2
JUL2,2015-09-28 12:00:00+00:00,10.0,3.4,159.0,0
JUL2,2015-09-29 12:00:00+00:00,9.0,4.2,195.0,0
JUL2,2015-09-30 12:00:00+00:00,10.0,3.5,315.0,0
JUL2,2015-10-01 12:00:00+00:00,10.0,2.6,156.0,0
JUL2,2015-10-02 12:00:00+00:00,11.0,5.6,163.0,2
JUL2,2015-10-03 12:00:00+00:00,10.0,4.3,169.0,54
JUL2,2015-10-04 12:00:00+00:00,10.0,-0.9,159.0,62
JUL2,2015-10-05 12:00:00+00:00,10.0,9.4,177.0,50
JUL2,2015-10-06 12:00:00+00:00,10.0,7.8,206.0,0
JUL2,2015-10-07 12:00:00+00:00,11.0,3.5,333.0,72
JUL2,2015-10-08 12:00:00+00:00,10.0,3.3,185.0,4
JUL2,2015-10-09 12:00:00+00:00,10.0,5.1,200.0,0
JUL2,2015-10-10 12:00:00+00:00,10.0,3.2,167.0,0
JUL2,2015-10-11 12:00:00+00:00,11.0,0.7,51.0,6
JUL2,2015-10-12 12:00:00+00:00,10.0,5.2,200.0,0
JUL2,2015-10-13 12:00:00+00:00,10.0,3.6,234.0,6
JUL2,2015-10-14 12:00:00+00:00,16.0,-2.1,205.0,6
JUL2,2015-10-15 12:00:00+00:00,21.0,-1.0,267.0,14
JUL2,2015-10-16 12:00:00+00:00,26.0,-4.7,174.0,4
JUL2,2015-10-17 12:00:00+00:00,24.0,-2.8,214.0,0
JUL2,2015-10-18 12:00:00+00:00,18.0,-0.1,28.0,2
JUL2,2015-10-19 12:00:00+00:00,16.0,-2.4,11.0,14
JUL2,2015-10-20 12:00:00+00:00,16.0,-1.1,186.0,16
JUL2,2015-10-21 12:00:00+00:00,15.0,1.6,172.0,30
JUL2,2015-10-22 12:00:00+00:00,18.0,0.0,314.0,22
JUL2,2015-10-23 12:00:00+00:00,14.0,8.2,201.0,34
JUL2,2015-10-24 12:00:00+00:00,15.0,10.0,140.0,30
JUL2,2015-10-25 12:00:00+00:00,13.0,6.2,114.0,4
JUL2,2015-10-26 12:00:00+00:00,14.0,6.7,202.0,0
JUL2,2015-10-27 12:00:00+00:00,14.0,6.1,200.0,0
JUL2,2015-10-28 12:00:00+00:00,10.0,4.0,156.0,0
JUL2,2015-10-29 12:00:00+00:00,11.0,-0.1,110.0,56
JUL2,2015-10-30 12:00:00+00:00,8.0,8.8,139.0,78
JUL2,2015-10-31 12:00:00+00:00,9.0,8.1,175.0,24
JUL2,2015-11-01 12:00:00+00:00,9.0,7.3,139.0,0
JUL2,2015-11-02 12:00:00+00:00,9.0,8.0,167.0,0
JUL2,2015-11-03 12:00:00+00:00,10.0,7.3,199.0,0
JUL2,2015-11-04 12:00:00+00:00,9.0,6.5,197.0,0
JUL2,2015-11-05 12:00:00+00:00,9.0,5.2,189.0,0
JUL2,2015-11-06 12:00:00+00:00,9.0,7.0,339.0,0
JUL2,2015-11-07 12:00:00+00:00,9.0,9.9,191.0,0
JUL2,2015-11-08 12:00:00+00:00,10.0,11.2,195.0,0
JUL2,2015-11-09 12:00:00+00:00,9.0,9.7,163.0,0
JUL2,2015-11-10 12:00:00+00:00,9.0,10.2,185.0,0
JUL2,2015-11-11 12:00:00+00:00,9.0,9.2,174.0,0
JUL2,2015-11-12 12:00:00+00:00,9.0,13.4,178.0,0
JUL2,2015-11-13 12:00:00+00:00,9.0,11.3,216.0,0
JUL2,2015-11-14 12:00:00+00:00,10.0,1.7,192.0,0
JUL2,2015-11-15 12:00:00+00:00,11.0,3.5,123.0,0
JUL2,2015-11-16 12:00:00+00:00,10.0,6.4,178.0,0
JUL2,2015-11-17 12:00:00+00:00,10.0,8.1,181.0,0
JUL2,2015-11-18 12:00:00+00:00,10.0,7.6,135.0,0
JUL2,2015-11-19 12:00:00+00:00,10.0,5.6,173.0,0
JUL2,2015-11-20 12:00:00+00:00,11.0,3.8,201.0,0
JUL2,2015-11-21 12:00:00+00:00,12.0,-7.4,337.0,0
JUL2,2015-11-22 12:00:00+00:00,10.0,-10.6,131.0,0
JUL2,2015-11-23 12:00:00+00:00,9.0,-11.0,167.0,0
JUL2,2015-11-24 12:00:00+00:00,6.0,-4.3,0.0,0
JUL2,2015-11-25 12:00:00+00:00,13.0,-6.5,180.0,0
JUL2,2015-11-26 12:00:00+00:00,17.0,-10.0,349.0,0
JUL2,2015-11-27 12:00:00+00:00,17.0,-3.6,46.0,0
JUL2,2015-11-28 12:00:00+00:00,21.0,-9.3,164.0,2
JUL2,2015-11-29 12:00:00+00:00,20.0,-3.9,188.0,0
JUL2,2015-11-30 12:00:00+00:00,17.0,-0.8,171.0,0
JUL2,2015-12-01 12:00:00+00:00,19.0,-2.3,175.0,4
JUL2,2015-12-02 12:00:00+00:00,18.0,5.7,31.0,18
JUL2,2015-12-03 12:00:00+00:00,18.0,6.1,33.0,16
JUL2,2015-12-04 12:00:00+00:00,18.0,2.3,108.0,0
JUL2,2015-12-05 12:00:00+00:00,18.0,4.1,52.0,0
JUL2,2015-12-06 12:00:00+00:00,18.0,5.3,285.0,0
JUL2,2015-12-07 12:00:00+00:00,20.0,2.0,104.0,0
JUL2,2015-12-08 12:00:00+00:00,16.0,2.8,57.0,0
JUL2,2015-12-09 12:00:00+00:00,19.0,-4.2,149.0,0
JUL2,2015-12-10 12:00:00+00:00,19.0,0.9,51.0,0
JUL2,2015-12-11 12:00:00+00:00,20.0,3.0,1.0,2
JUL2,2015-12-12 12:00:00+00:00,19.0,3.9,25.0,0
JUL2,2015-12-13 12:00:00+00:00,19.0,1.0,23.0,0
JUL2,2015-12-14 12:00:00+00:00,22.0,1.2,91.0,0
JUL2,2015-12-15 12:00:00+00:00,21.0,0.3,131.0,0
JUL2,2015-12-16 12:00:00+00:00,24.0,0.4,15.0,2
JUL2,2015-12-17 12:00:00+00:00,21.0,3.4,28.0,12
JUL2,2015-12-18 12:00:00+00:00,22.0,2.5,20.0,
JUL2,2015-12-19 12:00:00+00:00,24.0,3.9,107.0,0
JUL2,2015-12-20 12:00:00+00:00,22.0,5.4,38.0,0
JUL2,2015-12-21 12:00:00+00:00,25.0,0.1,302.0,0
JUL2,2015-12-22 12:00:00+00:00,22.0,7.0,35.0,0
JUL2,2015-12-23 12:00:00+00:00,20.0,4.4,0.0,0
JUL2,2015-12-24 12:00:00+00:00,24.0,-0.9,108.0,0
JUL2,2015-12-25 12:00:00+00:00,22.0,5.8,33.0,0
JUL2,2015-12-26 12:00:00+00:00,23.0,5.9,191.0,0
JUL2,2015-12-27 12:00:00+00:00,22.0,6.8,187.0,0
JUL2,2015-12-28 12:00:00+00:00,24.0,6.1,202.0,0
JUL2,2015-12-29 12:00:00+00:00,22.0,6.2,34.0,0
JUL2,2015-12-30 12:00:00+00:00,24.0,0.8,124.0,0
JUL2,2015-12-31 12:00:00+00:00,27.0,-5.4,198.0,0
JUL2,2016-01-01 12:00:00+00:00,23.0,-0.3,64.0,0
JUL2,2016-01-02 12:00:00+00:00,28.0,-2.3,186.0,0
JUL2,2016-01-03 12:00:00+00:00,32.0,-5.8,28.0,0
JUL2,2016-01-04 12:00:00+00:00,34.0,-4.6,154.0,0
JUL2,2016-01-05 12:00:00+00:00,31.0,-3.7,181.0,0
JUL2,2016-01-06 12:00:00+00:00,30.0,-5.1,2.0,0
JUL2,2016-01-07 12:00:00+00:00,36.0,-7.0,201.0,0
JUL2,2016-01-08 12:00:00+00:00,37.0,-0.4,262.0,0
JUL2,2016-01-09 12:00:00+00:00,37.0,-0.3,210.0,6
JUL2,2016-01-10 12:00:00+00:00,45.0,-2.7,199.0,0
JUL2,2016-01-11 12:00:00+00:00,54.0,-2.6,202.0,0
JUL2,2016-01-12 12:00:00+00:00,56.0,-7.0,122.0,0
JUL2,2016-01-13 12:00:00+00:00,57.0,-9.5,6.0,0
JUL2,2016-01-14 12:00:00+00:00,54.0,-7.9,117.0,0
JUL2,2016-01-15 12:00:00+00:00,52.0,-12.7,21.0,0
JUL2,2016-01-16 12:00:00+00:00,52.0,-13.3,353.0,0
JUL2,2016-01-17 12:00:00+00:00,58.0,-14.7,351.0,0
JUL2,2016-01-18 12:00:00+00:00,51.0,-9.0,13.0,0
JUL2,2016-01-19 12:00:00+00:00,53.0,-8.4,153.0,0
JUL2,2016-01-20 12:00:00+00:00,52.0,-7.8,167.0,0
JUL2,2016-01-21 12:00:00+00:00,48.0,-5.1,22.0,0
JUL2,2016-01-22 12:00:00+00:00,49.0,-2.2,25.0,0
JUL2,2016-01-23 12:00:00+00:00,52.0,-5.6,144.0,0
JUL2,2016-01-24 12:00:00+00:00,51.0,1.2,153.0,2
JUL2,2016-01-25 12:00:00+00:00,49.0,5.2,10.0,16
JUL2,2016-01-26 12:00:00+00:00,50.0,5.0,16.0,20
JUL2,2016-01-27 12:00:00+00:00,50.0,5.1,26.0,8
JUL2,2016-01-28 12:00:00+00:00,51.0,1.5,306.0,2
JUL2,2016-01-29 12:00:00+00:00,48.0,2.1,204.0,0
JUL2,2016-01-30 12:00:00+00:00,51.0,-1.8,209.0,0
JUL2,2016-01-31 12:00:00+00:00,52.0,-0.4,150.0,0
JUL2,2016-02-01 12:00:00+00:00,54.0,0.9,190.0,24
JUL2,2016-02-02 12:00:00+00:00,54.0,6.8,242.0,10
JUL2,2016-02-03 12:00:00+00:00,57.0,-6.2,331.0,0
JUL2,2016-02-04 12:00:00+00:00,54.0,-9.9,8.0,0
JUL2,2016-02-05 12:00:00+00:00,82.0,-4.0,149.0,0
JUL2,2016-02-06 12:00:00+00:00,77.0,-0.7,202.0,4
JUL2,2016-02-07 12:00:00+00:00,92.0,-3.9,151.0,6
JUL2,2016-02-08 12:00:00+00:00,109.0,-3.1,234.0,0
JUL2,2016-02-09 12:00:00+00:00,102.0,-3.6,175.0,0
JUL2,2016-02-10 12:00:00+00:00,109.0,-11.0,354.0,0
JUL2,2016-02-11 12:00:00+00:00,100.0,-7.4,184.0,0
JUL2,2016-02-12 12:00:00+00:00,98.0,-10.4,206.0,0
JUL2,2016-02-13 12:00:00+00:00,98.0,-5.5,114.0,0
JUL2,2016-02-14 12:00:00+00:00,96.0,-3.1,183.0,0
JUL2,2016-02-15 12:00:00+00:00,97.0,-8.6,329.0,0
JUL2,2016-02-16 12:00:00+00:00,93.0,-7.2,320.0,0
JUL2,2016-02-17 12:00:00+00:00,96.0,-4.9,209.0,0
JUL2,2016-02-18 12:00:00+00:00,94.0,-4.8,89.0,0
JUL2,2016-02-19 12:00:00+00:00,94.0,-8.1,343.0,0
JUL2,2016-02-20 12:00:00+00:00,93.0,-4.4,358.0,0
JUL2,2016-02-21 12:00:00+00:00,93.0,4.8,24.0,40
JUL2,2016-02-22 12:00:00+00:00,90.0,5.3,217.0,58
JUL2,2016-02-23 12:00:00+00:00,89.0,0.0,25.0,14
JUL2,2016-02-24 12:00:00+00:00,85.0,-3.2,26.0,18
JUL2,2016-02-25 12:00:00+00:00,87.0,-2.9,26.0,0
JUL2,2016-02-26 12:00:00+00:00,87.0,-7.0,202.0,2
JUL2,2016-02-27 12:00:00+00:00,89.0,-5.4,174.0,0
JUL2,2016-02-28 12:00:00+00:00,97.0,-2.1,119.0,0
JUL2,2016-02-29 12:00:00+00:00,93.0,-5.8,180.0,0
JUL2,2016-03-01 12:00:00+00:00,93.0,-3.8,126.0,0
JUL2,2016-03-02 12:00:00+00:00,99.0,-1.8,211.0,0
JUL2,2016-03-03 12:00:00+00:00,96.0,-10.2,132.0,10
JUL2,2016-03-04 12:00:00+00:00,100.0,-4.8,109.0,0
JUL2,2016-03-05 12:00:00+00:00,124.0,-5.1,148.0,0
JUL2,2016-03-06 12:00:00+00:00,141.0,-4.5,142.0,0
JUL2,2016-03-07 12:00:00+00:00,131.0,-5.9,164.0,0
JUL2,2016-03-08 12:00:00+00:00,133.0,-11.3,331.0,0
JUL2,2016-03-09 12:00:00+00:00,134.0,-8.8,221.0,0
JUL2,2016-03-10 12:00:00+00:00,126.0,-2.7,204.0,6
JUL2,2016-03-11 12:00:00+00:00,123.0,-2.5,351.0,10
JUL2,2016-03-12 12:00:00+00:00,120.0,-2.1,194.0,22
JUL2,2016-03-13 12:00:00+00:00,119.0,-5.3,227.0,12
JUL2,2016-03-14 12:00:00+00:00,117.0,-4.7,99.0,6
JUL2,2016-03-15 12:00:00+00:00,116.0,-6.0,321.0,4
JUL2,2016-03-16 12:00:00+00:00,122.0,-6.6,125.0,0
JUL2,2016-03-17 12:00:00+00:00,118.0,-4.2,149.0,0
JUL2,2016-03-18 12:00:00+00:00,112.0,3.8,0.0,20
JUL2,2016-03-19 12:00:00+00:00,112.0,6.4,192.0,14
JUL2,2016-03-20 12:00:00+00:00,114.0,0.3,232.0,0
JUL2,2016-03-21 12:00:00+00:00,108.0,2.7,350.0,0
JUL2,2016-03-22 12:00:00+00:00,110.0,-1.2,207.0,0
JUL2,2016-03-23 12:00:00+00:00,122.0,-8.4,316.0,0
JUL2,2016-03-24 12:00:00+00:00,130.0,-6.4,321.0,0
JUL2,2016-03-25 12:00:00+00:00,125.0,-3.5,220.0,0
JUL2,2016-03-26 12:00:00+00:00,121.0,-1.2,158.0,12
JUL2,2016-03-27 12:00:00+00:00,123.0,0.2,227.0,0
JUL2,2016-03-28 12:00:00+00:00,123.0,-1.7,201.0,2
JUL2,2016-03-29 12:00:00+00:00,121.0,-0.3,194.0,4
JUL2,2016-03-30 12:00:00+00:00,120.0,0.3,201.0,0
JUL2,2016-03-31 12:00:00+00:00,117.0,2.4,210.0,0
JUL2,2016-04-01 12:00:00+00:00,116.0,3.4,182.0,4
JUL2,2016-04-02 12:00:00+00:00,112.0,4.9,172.0,0
JUL2,2016-04-03 12:00:00+00:00,106.0,4.7,168.0,0
JUL2,2016-04-04 12:00:00+00:00,104.0,1.9,194.0,32
JUL2,2016-04-05 12:00:00+00:00,104.0,4.2,164.0,8
JUL2,2016-04-06 12:00:00+00:00,95.0,4.4,36.0,0
JUL2,2016-04-07 12:00:00+00:00,93.0,2.5,187.0,10
JUL2,2016-04-08 12:00:00+00:00,96.0,-1.9,207.0,0
JUL2,2016-04-09 12:00:00+00:00,96.0,-0.6,1.0,34
JUL2,2016-04-10 12:00:00+00:00,93.0,2.3,235.0,70
JUL2,2016-04-11 12:00:00+00:00,90.0,2.2,209.0,10
JUL2,2016-04-12 12:00:00+00:00,85.0,1.3,185.0,0
JUL2,2016-04-13 12:00:00+00:00,81.0,1.8,178.0,0
JUL2,2016-04-14 12:00:00+00:00,82.0,-1.5,169.0,26
JUL2,2016-04-15 12:00:00+00:00,82.0,0.8,197.0,22
JUL2,2016-04-16 12:00:00+00:00,81.0,0.6,195.0,2
JUL2,2016-04-17 12:00:00+00:00,87.0,2.3,190.0,46
JUL2,2016-04-18 12:00:00+00:00,99.0,1.2,164.0,60
JUL2,2016-04-19 12:00:00+00:00,108.0,-1.5,209.0,50
JUL2,2016-04-20 12:00:00+00:00,99.0,6.4,22.0,78
